duration,episode,episode_reward,step
7.160510301589966,752.0,193.0,376000
7.092221021652222,753.0,193.0,376500
7.16116189956665,754.0,185.0,377000
7.383436918258667,755.0,186.0,377500
7.408131122589111,756.0,181.0,378000
7.38839316368103,757.0,189.0,378500
7.398277044296265,758.0,194.0,379000
7.315122842788696,759.0,136.0,379500
7.410597085952759,760.0,197.0,380000
7.6863648891448975,761.0,263.0,380500
7.688187837600708,762.0,179.0,381000
7.576440095901489,763.0,267.0,381500
7.560235023498535,764.0,225.0,382000
7.531581163406372,765.0,238.0,382500
7.161041975021362,766.0,201.0,383000
7.103560924530029,767.0,228.0,383500
7.092674016952515,768.0,192.0,384000
7.113039016723633,769.0,220.0,384500
7.211749792098999,770.0,127.0,385000
7.407189130783081,771.0,192.0,385500
7.389186143875122,772.0,250.0,386000
7.345921754837036,773.0,226.0,386500
7.4411938190460205,774.0,169.0,387000
7.356878995895386,775.0,190.0,387500
7.502073764801025,776.0,104.0,388000
7.417023181915283,777.0,180.0,388500
7.465644836425781,778.0,259.0,389000
7.411658048629761,779.0,182.0,389500
7.425055980682373,780.0,157.0,390000
7.216698169708252,781.0,181.0,390500
7.546966075897217,782.0,259.0,391000
7.265850782394409,783.0,186.0,391500
7.224765300750732,784.0,264.0,392000
7.188627004623413,785.0,199.0,392500
7.104084253311157,786.0,221.0,393000
7.111810922622681,787.0,194.0,393500
7.4503490924835205,788.0,229.0,394000
7.389081239700317,789.0,107.0,394500
7.333669900894165,790.0,193.0,395000
7.359869956970215,791.0,195.0,395500
7.140550851821899,792.0,120.0,396000
7.102046966552734,793.0,34.0,396500
7.307480812072754,794.0,128.0,397000
7.339378833770752,795.0,172.0,397500
7.194071054458618,796.0,170.0,398000
7.356001853942871,797.0,56.0,398500
7.3640360832214355,798.0,257.0,399000
7.365679025650024,799.0,168.0,399500
7.311450958251953,800.0,227.0,400000
7.144039869308472,801.0,112.0,400500
7.153219223022461,802.0,135.0,401000
7.1457531452178955,803.0,198.0,401500
7.116290092468262,804.0,175.0,402000
7.100070238113403,805.0,203.0,402500
7.144857168197632,806.0,261.0,403000
7.041413068771362,807.0,184.0,403500
7.102351188659668,808.0,42.0,404000
7.3899877071380615,809.0,28.0,404500
7.356924057006836,810.0,233.0,405000
7.16011118888855,811.0,167.0,405500
7.100377798080444,812.0,262.0,406000
7.130950212478638,813.0,95.0,406500
7.201314926147461,814.0,121.0,407000
7.208999872207642,815.0,276.0,407500
7.447561979293823,816.0,60.0,408000
7.370499610900879,817.0,291.0,408500
7.395437240600586,818.0,329.0,409000
7.3881731033325195,819.0,299.0,409500
7.144322156906128,820.0,285.0,410000
7.224797010421753,821.0,179.0,410500
7.103831052780151,822.0,171.0,411000
7.319066047668457,823.0,227.0,411500
7.38020920753479,824.0,276.0,412000
7.5885210037231445,825.0,209.0,412500
7.162719964981079,826.0,111.0,413000
7.102968692779541,827.0,307.0,413500
7.50957989692688,828.0,45.0,414000
7.582756042480469,829.0,233.0,414500
7.56929612159729,830.0,273.0,415000
7.530004978179932,831.0,273.0,415500
7.534010887145996,832.0,66.0,416000
7.555188894271851,833.0,267.0,416500
7.47899603843689,834.0,168.0,417000
7.113954067230225,835.0,217.0,417500
7.138740062713623,836.0,232.0,418000
7.05671501159668,837.0,145.0,418500
7.282701015472412,838.0,151.0,419000
7.212440729141235,839.0,219.0,419500
7.202379941940308,840.0,174.0,420000
7.183734655380249,841.0,141.0,420500
7.084897994995117,842.0,259.0,421000
7.330141067504883,843.0,202.0,421500
7.785395860671997,844.0,186.0,422000
9.161394834518433,845.0,259.0,422500
8.307403087615967,846.0,248.0,423000
7.766346454620361,847.0,211.0,423500
8.088573932647705,848.0,231.0,424000
8.309324026107788,849.0,193.0,424500
7.5309507846832275,850.0,201.0,425000
8.357827186584473,851.0,141.0,425500
8.044711112976074,852.0,159.0,426000
7.778132915496826,853.0,281.0,426500
7.822967052459717,854.0,191.0,427000
7.62102484703064,855.0,160.0,427500
7.548439025878906,856.0,185.0,428000
7.399290084838867,857.0,270.0,428500
7.270308017730713,858.0,264.0,429000
7.272546052932739,859.0,251.0,429500
7.298959016799927,860.0,135.0,430000
7.991544723510742,861.0,141.0,430500
7.498610973358154,862.0,150.0,431000
7.376060962677002,863.0,177.0,431500
7.36142110824585,864.0,180.0,432000
7.329637765884399,865.0,210.0,432500
7.355010986328125,866.0,156.0,433000
7.302122592926025,867.0,196.0,433500
7.292582988739014,868.0,196.0,434000
7.19448709487915,869.0,192.0,434500
7.311113119125366,870.0,204.0,435000
7.251435041427612,871.0,102.0,435500
7.206305027008057,872.0,49.0,436000
8.04719591140747,873.0,199.0,436500
7.328479051589966,874.0,46.0,437000
7.8321311473846436,875.0,107.0,437500
7.57831883430481,876.0,67.0,438000
7.340534925460815,877.0,179.0,438500
7.505541086196899,878.0,175.0,439000
7.740118980407715,879.0,113.0,439500
7.438377857208252,880.0,185.0,440000
7.231915235519409,881.0,216.0,440500
7.430680990219116,882.0,180.0,441000
7.6494481563568115,883.0,149.0,441500
7.635572910308838,884.0,270.0,442000
7.613954782485962,885.0,185.0,442500
7.64607310295105,886.0,187.0,443000
7.679678916931152,887.0,85.0,443500
7.7506749629974365,888.0,204.0,444000
7.35030198097229,889.0,212.0,444500
7.301228046417236,890.0,213.0,445000
7.238990068435669,891.0,112.0,445500
7.2399680614471436,892.0,147.0,446000
7.23911714553833,893.0,55.0,446500
7.209158897399902,894.0,211.0,447000
7.117296934127808,895.0,123.0,447500
7.188746929168701,896.0,33.0,448000
7.224978923797607,897.0,64.0,448500
7.2273499965667725,898.0,155.0,449000
7.1167521476745605,899.0,66.0,449500
7.258457899093628,900.0,44.0,450000
7.2366249561309814,901.0,134.0,450500
7.211000204086304,902.0,137.0,451000
7.246667146682739,903.0,153.0,451500
7.185985803604126,904.0,142.0,452000
7.207716703414917,905.0,69.0,452500
7.247604131698608,906.0,234.0,453000
7.2065160274505615,907.0,83.0,453500
7.202010154724121,908.0,133.0,454000
7.199530124664307,909.0,284.0,454500
7.183460235595703,910.0,273.0,455000
7.189029693603516,911.0,295.0,455500
7.190946102142334,912.0,278.0,456000
7.178816080093384,913.0,260.0,456500
7.279235124588013,914.0,263.0,457000
7.1926820278167725,915.0,274.0,457500
7.196799993515015,916.0,267.0,458000
7.187563896179199,917.0,258.0,458500
7.19035005569458,918.0,302.0,459000
7.153616905212402,919.0,284.0,459500
7.18403697013855,920.0,272.0,460000
7.244887113571167,921.0,225.0,460500
7.200330018997192,922.0,246.0,461000
7.212936162948608,923.0,28.0,461500
7.255620002746582,924.0,142.0,462000
7.319761276245117,925.0,241.0,462500
7.176394939422607,926.0,203.0,463000
7.130250930786133,927.0,263.0,463500
7.549730062484741,928.0,219.0,464000
7.281208276748657,929.0,210.0,464500
7.289005994796753,930.0,209.0,465000
7.241849899291992,931.0,278.0,465500
7.210392713546753,932.0,289.0,466000
7.205298900604248,933.0,279.0,466500
7.290807008743286,934.0,266.0,467000
7.1497297286987305,935.0,233.0,467500
7.115334749221802,936.0,190.0,468000
7.171814918518066,937.0,267.0,468500
7.310489177703857,938.0,213.0,469000
7.139378070831299,939.0,155.0,469500
7.270608186721802,940.0,313.0,470000
7.198883295059204,941.0,234.0,470500
7.151963949203491,942.0,246.0,471000
7.172853946685791,943.0,6.0,471500
7.2133259773254395,944.0,85.0,472000
7.189995050430298,945.0,188.0,472500
7.210673809051514,946.0,228.0,473000
7.136332988739014,947.0,155.0,473500
7.209635972976685,948.0,6.0,474000
7.184132814407349,949.0,236.0,474500
7.177917003631592,950.0,227.0,475000
7.305040121078491,951.0,177.0,475500
7.193225383758545,952.0,234.0,476000
7.182063817977905,953.0,185.0,476500
7.206289052963257,954.0,220.0,477000
7.18536376953125,955.0,208.0,477500
7.122513294219971,956.0,217.0,478000
7.161445140838623,957.0,228.0,478500
7.118459701538086,958.0,256.0,479000
7.148920059204102,959.0,262.0,479500
7.125659704208374,960.0,228.0,480000
7.222710132598877,961.0,276.0,480500
7.300530910491943,962.0,298.0,481000
7.21471905708313,963.0,280.0,481500
7.24380087852478,964.0,227.0,482000
7.463274955749512,965.0,288.0,482500
7.473856210708618,966.0,260.0,483000
7.210331916809082,967.0,226.0,483500
7.209880113601685,968.0,273.0,484000
7.199632167816162,969.0,201.0,484500
7.187184810638428,970.0,213.0,485000
7.230569839477539,971.0,270.0,485500
7.189574956893921,972.0,290.0,486000
7.192070245742798,973.0,294.0,486500
7.155883073806763,974.0,276.0,487000
7.297582149505615,975.0,200.0,487500
7.191334247589111,976.0,262.0,488000
7.28450083732605,977.0,259.0,488500
7.178715944290161,978.0,267.0,489000
7.198750972747803,979.0,270.0,489500
7.16556715965271,980.0,276.0,490000
7.24292778968811,981.0,253.0,490500
7.180724859237671,982.0,264.0,491000
7.2135398387908936,983.0,245.0,491500
7.143447160720825,984.0,248.0,492000
7.131793022155762,985.0,198.0,492500
7.2115068435668945,986.0,110.0,493000
7.127580881118774,987.0,171.0,493500
7.279995918273926,988.0,61.0,494000
7.257294654846191,989.0,100.0,494500
7.181359767913818,990.0,128.0,495000
7.141541957855225,991.0,49.0,495500
7.105061054229736,992.0,175.0,496000
7.131165981292725,993.0,257.0,496500
7.126593828201294,994.0,158.0,497000
7.102437973022461,995.0,212.0,497500
7.14443302154541,996.0,181.0,498000
7.140665054321289,997.0,248.0,498500
7.164290189743042,998.0,176.0,499000
7.131712913513184,999.0,205.0,499500
7.16154408454895,1000.0,204.0,500000
7.6751649379730225,1001.0,240.0,500500
7.877422094345093,1002.0,263.0,501000
7.863250017166138,1003.0,254.0,501500
8.96737813949585,1004.0,238.0,502000
8.209798097610474,1005.0,244.0,502500
8.10358715057373,1006.0,188.0,503000
7.773040056228638,1007.0,209.0,503500
7.261953115463257,1008.0,171.0,504000
7.211832046508789,1009.0,247.0,504500
7.266419887542725,1010.0,197.0,505000
7.279276609420776,1011.0,235.0,505500
7.227591037750244,1012.0,195.0,506000
7.114386081695557,1013.0,224.0,506500
7.712076902389526,1014.0,203.0,507000
8.096693992614746,1015.0,231.0,507500
7.784871816635132,1016.0,106.0,508000
7.45427393913269,1017.0,161.0,508500
7.397433280944824,1018.0,190.0,509000
7.32374906539917,1019.0,202.0,509500
7.369203090667725,1020.0,205.0,510000
7.188127040863037,1021.0,206.0,510500
7.137687683105469,1022.0,285.0,511000
7.074742794036865,1023.0,237.0,511500
7.385350704193115,1024.0,256.0,512000
7.586890935897827,1025.0,259.0,512500
7.494287014007568,1026.0,243.0,513000
8.837749004364014,1027.0,270.0,513500
7.213498830795288,1028.0,85.0,514000
7.29052209854126,1029.0,27.0,514500
7.204346179962158,1030.0,210.0,515000
7.229256868362427,1031.0,175.0,515500
7.22320294380188,1032.0,207.0,516000
7.207115650177002,1033.0,260.0,516500
7.250831842422485,1034.0,223.0,517000
7.208858013153076,1035.0,215.0,517500
7.161612033843994,1036.0,179.0,518000
7.193269968032837,1037.0,223.0,518500
7.263411045074463,1038.0,278.0,519000
7.1536760330200195,1039.0,286.0,519500
7.38518500328064,1040.0,288.0,520000
7.277233839035034,1041.0,268.0,520500
7.17816424369812,1042.0,250.0,521000
7.263689041137695,1043.0,220.0,521500
7.1624579429626465,1044.0,75.0,522000
7.339270830154419,1045.0,228.0,522500
7.175734043121338,1046.0,294.0,523000
7.149954080581665,1047.0,270.0,523500
7.171710252761841,1048.0,275.0,524000
7.177563190460205,1049.0,165.0,524500
7.16650915145874,1050.0,227.0,525000
7.2976861000061035,1051.0,155.0,525500
7.212238788604736,1052.0,221.0,526000
7.145435810089111,1053.0,196.0,526500
7.152334213256836,1054.0,168.0,527000
7.16832709312439,1055.0,172.0,527500
7.360404968261719,1056.0,93.0,528000
7.303612947463989,1057.0,108.0,528500
7.196333169937134,1058.0,130.0,529000
7.1714630126953125,1059.0,184.0,529500
7.154139041900635,1060.0,191.0,530000
7.204204082489014,1061.0,105.0,530500
7.1870691776275635,1062.0,164.0,531000
7.462441921234131,1063.0,114.0,531500
7.180760145187378,1064.0,130.0,532000
7.148275852203369,1065.0,97.0,532500
7.128257989883423,1066.0,50.0,533000
7.142826080322266,1067.0,138.0,533500
7.133994102478027,1068.0,201.0,534000
7.239310026168823,1069.0,221.0,534500
7.163022756576538,1070.0,154.0,535000
7.155325889587402,1071.0,68.0,535500
7.157292127609253,1072.0,18.0,536000
7.470749139785767,1073.0,104.0,536500
8.25230598449707,1074.0,40.0,537000
7.799928665161133,1075.0,61.0,537500
8.339715242385864,1076.0,119.0,538000
8.017742156982422,1077.0,54.0,538500
7.471882104873657,1078.0,93.0,539000
7.26025915145874,1079.0,55.0,539500
7.236577987670898,1080.0,98.0,540000
7.417497873306274,1081.0,90.0,540500
7.256500005722046,1082.0,68.0,541000
7.369686126708984,1083.0,132.0,541500
7.258401870727539,1084.0,76.0,542000
7.242043972015381,1085.0,141.0,542500
7.298769235610962,1086.0,160.0,543000
7.296977996826172,1087.0,58.0,543500
7.357860088348389,1088.0,93.0,544000
7.256836891174316,1089.0,54.0,544500
7.205865859985352,1090.0,237.0,545000
7.300920009613037,1091.0,34.0,545500
7.279151201248169,1092.0,186.0,546000
7.244992733001709,1093.0,254.0,546500
7.217782020568848,1094.0,127.0,547000
7.264451026916504,1095.0,59.0,547500
7.308255910873413,1096.0,240.0,548000
7.226836919784546,1097.0,146.0,548500
7.648428916931152,1098.0,87.0,549000
7.382071018218994,1099.0,102.0,549500
7.212270021438599,1100.0,53.0,550000
7.246119976043701,1101.0,145.0,550500
7.218830823898315,1102.0,163.0,551000
9.45201301574707,1103.0,134.0,551500
9.39651608467102,1104.0,181.0,552000
7.808837175369263,1105.0,185.0,552500
7.434444189071655,1106.0,63.0,553000
7.258278846740723,1107.0,69.0,553500
7.2084269523620605,1108.0,185.0,554000
7.225445747375488,1109.0,223.0,554500
7.393927097320557,1110.0,152.0,555000
7.64332914352417,1111.0,160.0,555500
7.610790252685547,1112.0,157.0,556000
7.6898651123046875,1113.0,114.0,556500
8.037845849990845,1114.0,142.0,557000
7.6500022411346436,1115.0,158.0,557500
7.662124872207642,1116.0,153.0,558000
7.480770111083984,1117.0,190.0,558500
7.23788595199585,1118.0,20.0,559000
7.14300537109375,1119.0,15.0,559500
7.31242299079895,1120.0,185.0,560000
7.264382839202881,1121.0,217.0,560500
7.233980894088745,1122.0,40.0,561000
7.165485858917236,1123.0,89.0,561500
7.22917103767395,1124.0,283.0,562000
7.17177677154541,1125.0,262.0,562500
7.300279140472412,1126.0,149.0,563000
7.391696929931641,1127.0,255.0,563500
7.522343873977661,1128.0,168.0,564000
7.1880271434783936,1129.0,123.0,564500
7.200598955154419,1130.0,199.0,565000
7.197810173034668,1131.0,240.0,565500
7.19904088973999,1132.0,159.0,566000
7.2078938484191895,1133.0,185.0,566500
7.288640022277832,1134.0,218.0,567000
7.189872741699219,1135.0,286.0,567500
7.193453788757324,1136.0,305.0,568000
7.214513063430786,1137.0,281.0,568500
7.193539142608643,1138.0,190.0,569000
7.193162202835083,1139.0,239.0,569500
7.348723888397217,1140.0,245.0,570000
7.165218114852905,1141.0,224.0,570500
7.146602153778076,1142.0,50.0,571000
7.1889588832855225,1143.0,84.0,571500
8.399356365203857,1144.0,37.0,572000
8.9843270778656,1145.0,54.0,572500
8.382105827331543,1146.0,50.0,573000
8.155864000320435,1147.0,48.0,573500
8.06371784210205,1148.0,64.0,574000
9.028170585632324,1149.0,196.0,574500
7.264207124710083,1150.0,198.0,575000
7.478449106216431,1151.0,155.0,575500
7.4626429080963135,1152.0,17.0,576000
7.269949913024902,1153.0,191.0,576500
7.215536832809448,1154.0,135.0,577000
7.202505111694336,1155.0,205.0,577500
7.298322916030884,1156.0,138.0,578000
7.167690992355347,1157.0,98.0,578500
7.180088996887207,1158.0,100.0,579000
7.249908208847046,1159.0,221.0,579500
7.289807081222534,1160.0,238.0,580000
7.242298126220703,1161.0,274.0,580500
7.245981931686401,1162.0,266.0,581000
7.447387933731079,1163.0,225.0,581500
7.157688856124878,1164.0,230.0,582000
7.22935676574707,1165.0,212.0,582500
7.248786926269531,1166.0,261.0,583000
7.212641000747681,1167.0,266.0,583500
7.16300892829895,1168.0,100.0,584000
7.3159661293029785,1169.0,152.0,584500
7.2380852699279785,1170.0,236.0,585000
7.484181880950928,1171.0,216.0,585500
7.562610864639282,1172.0,109.0,586000
7.55889105796814,1173.0,72.0,586500
7.612598180770874,1174.0,115.0,587000
7.671447038650513,1175.0,290.0,587500
7.598850727081299,1176.0,285.0,588000
7.928455829620361,1177.0,290.0,588500
7.2202770709991455,1178.0,185.0,589000
7.27174186706543,1179.0,186.0,589500
7.158519744873047,1180.0,307.0,590000
7.596922159194946,1181.0,56.0,590500
7.578626871109009,1182.0,152.0,591000
7.3396689891815186,1183.0,31.0,591500
7.345751762390137,1184.0,127.0,592000
7.293264150619507,1185.0,235.0,592500
7.226348161697388,1186.0,307.0,593000
7.242261171340942,1187.0,60.0,593500
7.378957748413086,1188.0,144.0,594000
7.828852891921997,1189.0,98.0,594500
8.238517045974731,1190.0,253.0,595000
7.322697877883911,1191.0,245.0,595500
7.879348039627075,1192.0,248.0,596000
7.268669843673706,1193.0,119.0,596500
7.194907188415527,1194.0,113.0,597000
7.21623969078064,1195.0,183.0,597500
7.2246479988098145,1196.0,125.0,598000
7.180582046508789,1197.0,121.0,598500
7.23227596282959,1198.0,160.0,599000
7.292379856109619,1199.0,230.0,599500
7.346459865570068,1200.0,228.0,600000
7.245457172393799,1201.0,280.0,600500
7.281743049621582,1202.0,254.0,601000
7.178653001785278,1203.0,140.0,601500
7.205950021743774,1204.0,165.0,602000
7.26129674911499,1205.0,148.0,602500
7.25983190536499,1206.0,171.0,603000
7.495008945465088,1207.0,81.0,603500
7.45249605178833,1208.0,107.0,604000
7.465698003768921,1209.0,51.0,604500
7.530328989028931,1210.0,45.0,605000
7.464193105697632,1211.0,120.0,605500
7.557438850402832,1212.0,98.0,606000
7.568593740463257,1213.0,203.0,606500
7.4289710521698,1214.0,193.0,607000
7.2368810176849365,1215.0,170.0,607500
7.257628917694092,1216.0,194.0,608000
7.244735956192017,1217.0,213.0,608500
7.227128028869629,1218.0,216.0,609000
7.186860084533691,1219.0,142.0,609500
7.663301944732666,1220.0,154.0,610000
9.103410243988037,1221.0,141.0,610500
7.462558031082153,1222.0,121.0,611000
7.29008412361145,1223.0,175.0,611500
7.751016139984131,1224.0,128.0,612000
7.250076055526733,1225.0,67.0,612500
7.523052930831909,1226.0,196.0,613000
7.2985289096832275,1227.0,187.0,613500
7.190165996551514,1228.0,125.0,614000
7.156704902648926,1229.0,78.0,614500
7.141757965087891,1230.0,173.0,615000
7.10004997253418,1231.0,217.0,615500
7.1017749309539795,1232.0,138.0,616000
7.079262018203735,1233.0,157.0,616500
7.312692880630493,1234.0,86.0,617000
7.462839126586914,1235.0,45.0,617500
7.3463428020477295,1236.0,84.0,618000
7.1433799266815186,1237.0,125.0,618500
7.064457893371582,1238.0,69.0,619000
7.30443811416626,1239.0,100.0,619500
7.483551025390625,1240.0,137.0,620000
7.113020181655884,1241.0,126.0,620500
7.2360029220581055,1242.0,106.0,621000
7.069198846817017,1243.0,124.0,621500
7.3744237422943115,1244.0,164.0,622000
7.3525402545928955,1245.0,117.0,622500
7.487939834594727,1246.0,133.0,623000
7.383188247680664,1247.0,163.0,623500
7.399985074996948,1248.0,235.0,624000
7.3986968994140625,1249.0,158.0,624500
7.446764945983887,1250.0,88.0,625000
7.225306034088135,1251.0,170.0,625500
7.263244152069092,1252.0,94.0,626000
7.155048131942749,1253.0,70.0,626500
7.237489938735962,1254.0,197.0,627000
7.47821307182312,1255.0,93.0,627500
7.426445007324219,1256.0,150.0,628000
7.350157976150513,1257.0,201.0,628500
7.489587068557739,1258.0,79.0,629000
7.412140846252441,1259.0,198.0,629500
7.406722068786621,1260.0,45.0,630000
7.162785053253174,1261.0,195.0,630500
7.114056825637817,1262.0,228.0,631000
7.207755088806152,1263.0,137.0,631500
7.107351064682007,1264.0,88.0,632000
7.1281092166900635,1265.0,217.0,632500
7.149132966995239,1266.0,224.0,633000
7.329971075057983,1267.0,106.0,633500
7.356918096542358,1268.0,21.0,634000
7.435577869415283,1269.0,46.0,634500
7.452133893966675,1270.0,87.0,635000
7.3978729248046875,1271.0,212.0,635500
7.432817220687866,1272.0,236.0,636000
7.48710298538208,1273.0,247.0,636500
7.4497010707855225,1274.0,43.0,637000
7.355350017547607,1275.0,71.0,637500
7.406981945037842,1276.0,21.0,638000
7.363822937011719,1277.0,121.0,638500
7.121138334274292,1278.0,265.0,639000
7.3383870124816895,1279.0,152.0,639500
7.348604202270508,1280.0,203.0,640000
7.143688201904297,1281.0,223.0,640500
7.576269149780273,1282.0,60.0,641000
7.529058218002319,1283.0,219.0,641500
7.581010818481445,1284.0,21.0,642000
7.556505918502808,1285.0,111.0,642500
7.5526628494262695,1286.0,85.0,643000
7.565799951553345,1287.0,149.0,643500
7.480989933013916,1288.0,160.0,644000
7.233155965805054,1289.0,34.0,644500
7.094797849655151,1290.0,18.0,645000
7.102936744689941,1291.0,23.0,645500
7.562429189682007,1292.0,21.0,646000
7.182343006134033,1293.0,52.0,646500
7.103431940078735,1294.0,76.0,647000
7.0873191356658936,1295.0,65.0,647500
7.126887083053589,1296.0,114.0,648000
7.2641191482543945,1297.0,31.0,648500
7.449905157089233,1298.0,156.0,649000
7.402498245239258,1299.0,117.0,649500
7.4276509284973145,1300.0,232.0,650000
7.184821128845215,1301.0,217.0,650500
7.151411056518555,1302.0,202.0,651000
7.177816152572632,1303.0,180.0,651500
7.111846923828125,1304.0,186.0,652000
7.194675922393799,1305.0,176.0,652500
7.395810127258301,1306.0,197.0,653000
7.421207904815674,1307.0,107.0,653500
7.483147859573364,1308.0,15.0,654000
7.376914024353027,1309.0,144.0,654500
7.3474280834198,1310.0,15.0,655000
7.295232057571411,1311.0,15.0,655500
7.11040186882019,1312.0,40.0,656000
7.129903793334961,1313.0,200.0,656500
7.401834011077881,1314.0,201.0,657000
7.546451091766357,1315.0,221.0,657500
7.173872947692871,1316.0,32.0,658000
7.084773063659668,1317.0,183.0,658500
7.153071880340576,1318.0,102.0,659000
7.337594032287598,1319.0,209.0,659500
7.206460952758789,1320.0,228.0,660000
7.1676390171051025,1321.0,167.0,660500
7.302399158477783,1322.0,124.0,661000
7.415373086929321,1323.0,258.0,661500
7.388866186141968,1324.0,272.0,662000
7.419908285140991,1325.0,235.0,662500
7.585510015487671,1326.0,135.0,663000
7.105208158493042,1327.0,106.0,663500
7.354460954666138,1328.0,202.0,664000
7.37985897064209,1329.0,150.0,664500
7.301708936691284,1330.0,233.0,665000
7.159343242645264,1331.0,252.0,665500
7.116859197616577,1332.0,223.0,666000
7.1520819664001465,1333.0,245.0,666500
7.246692895889282,1334.0,177.0,667000
7.289821147918701,1335.0,213.0,667500
7.069750070571899,1336.0,207.0,668000
7.413957834243774,1337.0,183.0,668500
7.465101003646851,1338.0,241.0,669000
7.206275939941406,1339.0,205.0,669500
7.234019041061401,1340.0,213.0,670000
7.1750102043151855,1341.0,180.0,670500
7.114002227783203,1342.0,259.0,671000
7.398144960403442,1343.0,166.0,671500
7.144685983657837,1344.0,179.0,672000
7.25685715675354,1345.0,218.0,672500
7.2203528881073,1346.0,226.0,673000
7.420559883117676,1347.0,264.0,673500
7.419477224349976,1348.0,223.0,674000
7.4675352573394775,1349.0,186.0,674500
7.422032117843628,1350.0,195.0,675000
7.399587154388428,1351.0,240.0,675500
7.546690940856934,1352.0,103.0,676000
7.230877161026001,1353.0,110.0,676500
7.127060890197754,1354.0,210.0,677000
7.384814739227295,1355.0,252.0,677500
7.355098009109497,1356.0,221.0,678000
7.373987674713135,1357.0,279.0,678500
7.144229888916016,1358.0,266.0,679000
7.136088132858276,1359.0,246.0,679500
7.173902273178101,1360.0,217.0,680000
7.226825952529907,1361.0,281.0,680500
7.156764984130859,1362.0,204.0,681000
7.443070888519287,1363.0,252.0,681500
7.0940423011779785,1364.0,267.0,682000
7.735882997512817,1365.0,253.0,682500
7.30990195274353,1366.0,195.0,683000
7.255383729934692,1367.0,171.0,683500
7.178797006607056,1368.0,137.0,684000
7.140136241912842,1369.0,45.0,684500
6.988173007965088,1370.0,262.0,685000
7.152395009994507,1371.0,50.0,685500
7.220367193222046,1372.0,159.0,686000
7.373538255691528,1373.0,189.0,686500
7.475379943847656,1374.0,276.0,687000
7.384559869766235,1375.0,246.0,687500
7.464830160140991,1376.0,273.0,688000
7.390031814575195,1377.0,191.0,688500
7.542393207550049,1378.0,231.0,689000
7.846728801727295,1379.0,289.0,689500
7.8112170696258545,1380.0,279.0,690000
7.653825998306274,1381.0,134.0,690500
7.591976881027222,1382.0,282.0,691000
7.158216953277588,1383.0,256.0,691500
7.123261213302612,1384.0,281.0,692000
7.1545090675354,1385.0,267.0,692500
7.151353120803833,1386.0,232.0,693000
7.07825779914856,1387.0,239.0,693500
7.062434911727905,1388.0,297.0,694000
7.205999135971069,1389.0,275.0,694500
7.052767038345337,1390.0,216.0,695000
7.113731861114502,1391.0,260.0,695500
7.280678987503052,1392.0,241.0,696000
7.401538133621216,1393.0,114.0,696500
7.373967885971069,1394.0,186.0,697000
7.404813051223755,1395.0,229.0,697500
7.394973278045654,1396.0,241.0,698000
7.4061219692230225,1397.0,236.0,698500
7.450353145599365,1398.0,282.0,699000
7.413949966430664,1399.0,241.0,699500
7.172634124755859,1400.0,234.0,700000
7.181940317153931,1401.0,236.0,700500
7.153263807296753,1402.0,221.0,701000
7.199069023132324,1403.0,305.0,701500
7.443643808364868,1404.0,244.0,702000
7.37944221496582,1405.0,238.0,702500
7.373915910720825,1406.0,248.0,703000
7.495296001434326,1407.0,227.0,703500
7.416217088699341,1408.0,219.0,704000
7.4587860107421875,1409.0,244.0,704500
7.345752716064453,1410.0,202.0,705000
7.097464084625244,1411.0,216.0,705500
7.082500696182251,1412.0,209.0,706000
7.411110877990723,1413.0,250.0,706500
7.407437086105347,1414.0,202.0,707000
7.6164960861206055,1415.0,276.0,707500
7.406681776046753,1416.0,223.0,708000
7.370852947235107,1417.0,270.0,708500
7.379999160766602,1418.0,212.0,709000
7.393955945968628,1419.0,242.0,709500
7.4214091300964355,1420.0,226.0,710000
7.216230869293213,1421.0,247.0,710500
7.55750298500061,1422.0,277.0,711000
7.596710920333862,1423.0,217.0,711500
7.692765235900879,1424.0,158.0,712000
7.571252822875977,1425.0,178.0,712500
7.680967092514038,1426.0,230.0,713000
7.576048851013184,1427.0,216.0,713500
7.372875213623047,1428.0,255.0,714000
7.350265979766846,1429.0,197.0,714500
7.4038121700286865,1430.0,44.0,715000
7.369498014450073,1431.0,240.0,715500
7.317738056182861,1432.0,220.0,716000
7.149599313735962,1433.0,232.0,716500
7.198068141937256,1434.0,268.0,717000
7.107259035110474,1435.0,266.0,717500
7.191350936889648,1436.0,147.0,718000
7.106455087661743,1437.0,299.0,718500
7.355186939239502,1438.0,252.0,719000
7.563675880432129,1439.0,301.0,719500
7.375486373901367,1440.0,278.0,720000
7.268590927124023,1441.0,201.0,720500
7.138154983520508,1442.0,247.0,721000
7.503147840499878,1443.0,289.0,721500
7.151654243469238,1444.0,161.0,722000
7.1105170249938965,1445.0,219.0,722500
7.395601749420166,1446.0,225.0,723000
7.2537147998809814,1447.0,87.0,723500
7.152872800827026,1448.0,186.0,724000
7.17707896232605,1449.0,121.0,724500
7.111467123031616,1450.0,102.0,725000
7.113518953323364,1451.0,136.0,725500
7.256312131881714,1452.0,163.0,726000
7.1350719928741455,1453.0,143.0,726500
7.076726913452148,1454.0,148.0,727000
7.1244988441467285,1455.0,95.0,727500
7.138099908828735,1456.0,260.0,728000
7.13700795173645,1457.0,253.0,728500
7.371105194091797,1458.0,123.0,729000
7.413100719451904,1459.0,124.0,729500
